,0,1,2,3,4,5,6,7,8,9,10,11
944,943,LP:44403, Govt. L. P. G. S. Perumkadavila ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9995683263 ,  ,Location map
945,944,LP:44404, Govt. L. P. B. S. Perumkadavila ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 5,9495332209 ,  ,Location map
946,945,LP:44405, Govt. L. P. S .Thathiyoor Aruvikkara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9400676607 ,  ,Location map
947,946,LP:44406, Govt.Town L. P. S. Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 5,04712220200 ,  ,Location map
948,947,LP:44407, Govt. J. B. S. Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 5,04712227920 ,  ,Location map
949,948,LP:44408, Govt. J. B. S. Amaravila ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 5,04712230430 ,  ,Location map
950,949,LP:44409, Govt. L. P. S .Venkuzhi ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712275026 ,  ,Location map
951,950,LP:44410, Govt. New L. P. S. Arumanoorthura ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712209933 ,  ,Location map
952,951,LP:44411, Govt. L. P. S. Arumanoorthura ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,6282291348 ,  ,Location map
953,952,LP:44412, Govt. L. P . S. Kanjiramkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 4,04712260520 ,  ,Location map
954,953,LP:44413, Govt. L. P. S .Thirupuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,9995704752 ,  ,Location map
955,954,LP:44414, Govt. L. P. S .Marayamuttom ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9895694641 ,  ,Location map
956,955,LP:44415, Govt. L. P. G. S . Chenkal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712236260 ,  ,Location map
957,956,LP:44416, Govt. L. P. B. S. Chenkal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712236070 ,  ,Location map
958,957,LP:44417, Govt. Moh. L. .P. S. Pulluvila ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 5,2260306 ,  ,Location map
959,958,LP:44418, B. F. M. L. P. S. Perumpazhuthoor ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9446453848 ,  ,Not Available
960,959,LP:44419, L. M. S. L. P. S. Amaravila ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712220590 ,  ,Location map
961,960,LP:44420, L. M. S. L. P. S. Arayoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9895913066 ,  ,Location map
962,961,LP:44421, L. M. S. L. P. S. Chani ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9446195942 ,  ,Location map
963,962,LP:44422, L. M. S. L. P. S. Karichal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 5,8547342800 ,  ,Location map
964,963,LP:44423, L. M. S. L. P. S. Kodankara ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 5,04712236326 ,  ,Location map
965,964,LP:44424, L. M. S. L. P. S. Kollavamvila ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9496077691 ,  ,Not Available
966,965,LP:44425, L. M. S. L. P. S. Kuttaninnathil ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,8903534520 ,  ,Location map
967,966,LP:44426, L. M. S. L. P. S. Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 5,9567553729 ,  ,Location map
968,967,LP:44427, L. M. S. L. P. S. Thirupuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9747999814 ,  ,Location map
969,968,LP:44428, L. M. S. . L. P. S. Thozhukkal ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9496747389 ,  ,Not Available
970,969,LP:44429, L. M. S. L. P. S. Bhoothancode ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712264426 ,  ,Location map
971,970,LP:44430, Luthern L. P. S. Marayamuttom ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9387392259 ,  ,Not Available
972,971,LP:44431, M. S. C. L. P. S. Maruthathoor ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 5,2225626 ,  ,Not Available
973,972,LP:44432, M. S. C. L. P. S. Pampukala ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,8547206977 ,  ,Location map
974,973,LP:44433, M. S. C. L. P. S. Valiyavila ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9497154794 ,  ,Location map
975,974,LP:44434, R. C. L. P. S. Udiyankulangara ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712232726 ,  ,Location map
976,975,LP:44435, S. A. L. P. S. Olathanni ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712221026 ,  ,Location map
977,976,LP:44436, St Andrews L. P. S. Karumkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9446262263 ,  ,Location map
978,977,LP:44437, St.Antonys L. P. S. Kochuthura ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,9495270420 ,  ,Location map
979,978,LP:44438, St.Jacobs L. P. S. Mavilakadavu ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9495330744 ,  ,Location map
980,979,LP:44439, St.Josephs L. P. S. Mulluvila ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9497784747 ,  ,Location map
981,980,LP:44440, St.Marys L. P. S. Mariyapuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712234262 ,  ,Location map
982,981,LP:44441, St.Marys L. P.G. S. Pulluvila ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712263526 ,  ,Location map
983,982,LP:44442, St.Nicholas L. P. S. Puthiyathura ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 4,04712133840 ,  ,Location map
984,983,LP:44443, St.Theresias L. P. S. Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,2223899 ,  ,Location map
985,984,LP:44444, St.Theresias L. P. S. Olathanni ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712225026 ,  ,Location map
986,985,LP:44446, C. S. I  E. M. L. P. S. Amaravila ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 4,04712226713 ,  ,Not Available
987,986,LP:44447, Holy Cross L. P. S. Pottailkada ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 4,04712218688 ,  ,Not Available
988,987,UP:44448, Govt. U. P. S. Sasthanthala ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 7,04712220881 ,  ,Location map
989,988,UP:44449, Govt. U. P. S. Nellikkakuzhy ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 7,04712260040 ,  ,Location map
990,989,UP:44450, U. P. S. Chenkal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 -7,04712236189 ,  ,Location map
991,990,UP:44451, S. N. D. P U. P. S. Karumkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 -7,9447427711 ,  ,Location map
992,991,UP:44452, Luthern U. P. S. Ponvila ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 7,9447471265 ,  ,Location map
993,992,UP:44453, P. V  U. P. S. Thathiyoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7,8547232098 ,  ,Location map
994,993,UP:44454, St.Peters U. P. S. Vlathankara ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 7,04712237521 ,  ,Location map
995,994,LP:44455, Govt.T.T.I.Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712222155 ,  ,Not Available
996,995,HS:44462, Dr GR Public School ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 12,2222310 ,  ,Not Available
997,996,HS:44465," St. Teresa of Avila School, Neyyattinkara ",,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 -10,2222339 ,  ,Not Available
998,997,HS:44501, TECHNICAL HS KULATHUR ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  8 - 10,04712210671 ,  ,Location map
999,998,LP:44502, Govt. L. P. S. Ayinkamom ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,7373527338 ,  ,Location map
1000,999,LP:44503, Govt. L. P. S. Dalumugham ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,2255034 ,  ,Location map
1001,1000,LP:44504, Govt. H. W . L. P. S. Devarpuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,8304962005 ,  ,Location map
1002,1001,LP:44505, Govt. L. P. G. S. Erichalloor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,9745057503 ,  ,Location map
1003,1002,LP:44506, Govt. L. P. S. Inchivila ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,8593076748 ,  ,Location map
1004,1003,LP:44507, Govt. L. P. S. Kodavilakom ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,04712205822 ,  ,Location map
1005,1004,LP:44508, Govt. L. P. S. Koothali ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,04712243711 ,  ,Location map
1006,1005,LP:44509, Govt. L. P. S. Kulathoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712214242 ,  ,Location map
1007,1006,LP:44510, Govt. H. W. L. P. S. Kunnathukal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9388989317 ,  ,Location map
1008,1007,LP:44511, Govt. L. P. S. Nalloorvattom ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 4,04712216249 ,  ,Location map
1009,1008,LP:44512, Govt. L. P. G. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9496297475 ,  ,Location map
1010,1009,LP:44513, Govt. L. P. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9497002445 ,  ,Location map
1011,1010,LP:44514, Govt. L. P. S. Parasuvaikkal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9895825780 ,  ,Location map
1012,1011,LP:44515, Govt. T. L. P. S. Puravimala ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,9495245387 ,  ,Location map
1013,1012,LP:44516, St. George`s L. P. S. Amboori ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712245091 ,  ,Location map
1014,1013,LP:44517, L. M. S. L. P. S Anchumaramkala ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712244215 ,  ,Location map
1015,1014,LP:44518, M. S. C. L. P. S. Cheriyakolla Kudayal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712241426 ,  ,Location map
1016,1015,LP:44519, L. M. S. L. P. S Embilikonam ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9633643392 ,  ,Location map
1017,1016,LP:44520, L. M. S. L. P. S Kakkaravila ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4, ,  ,Location map
1018,1017,LP:44521, A. M. L. P. S. Kallimootukani ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9495768753 ,  ,Location map
1019,1018,LP:44522, H. M. S. L. P. S. Karode ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9995814767 ,  ,Location map
1020,1019,LP:44523, H. M. S. L. P. S. Karumanoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9895566579 ,  ,Location map
1021,1020,LP:44524, L. M. S. L. P. S Kottaikal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9497015404 ,  ,Location map
1022,1021,LP:44525, L. P. S. Kovilloor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9633584344 ,  ,Location map
1023,1022,LP:44526, S. A. L. P. S. Kurumkutti ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Thiruvananthapuram,Aided,  1 - 4,04712205877 ,  ,Location map
1024,1023,LP:44527, L. M. S. L. P. S Manoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712242326 ,  ,Location map
1025,1024,LP:44528, L. M. S. L. P. S. Maypuram ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712230126 ,  ,Not Available
1026,1025,LP:44529, L. P. S. Mooverikara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,09495391872 ,  ,Location map
1027,1026,LP:44530, L. M. S. L. P. S Palukal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 5,9048941663 ,  ,Location map
1028,1027,LP:44531, L. M. S. L. P. S Panachamoodu ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712251018 ,  ,Location map
1029,1028,LP:44532, Samuel L. M. S. L. P. S Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,8281037920 ,  ,Location map
1030,1029,LP:44533, St. Mary`s. L. P. S. Paruthiyoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712212926 ,  ,Location map
1031,1030,LP:44534, L. M. S. L. P. S Ponnamkulam ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,8075984585 ,  ,Location map
1032,1031,LP:44535, L. M. S. L. P. S Poovathoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9496101237 ,  ,Location map
1033,1032,LP:44536, St. Mary`s. L. P. S. Thekkupara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,7907804432 ,  ,Location map
1034,1033,LP:44537, R. C. L. P. S. Uchakada ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712209016 ,  ,Location map
1035,1034,LP:44538, L. M. S. L. P. S Udiyankulam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,04712231526 ,  ,Location map
1036,1035,LP:44539, B. M. L. P. S. Valiyavila ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,9489819196 ,  ,Location map
1037,1036,LP:44540, L. M. S. L. P. S. Virali ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 4,9562126335 ,  ,Location map
1038,1037,UP:44542, All Saints U. P. S. Manivila ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 7,04712252307 ,  ,Not Available
1039,1038,LP:44543, Vimala Hridaya E.M. L.P.S. Udiyankulangara ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 4,04712231977 ,  ,Not Available
1040,1039,LP:44544, Vimala Hridaya L. P. S. Virali ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 - 4,04712210900 ,  ,Location map
1041,1040,UP:44546, Govt. U. P. S. Kunnathukal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 7,04712252110 ,  ,Location map
1042,1041,UP:44547, Govt. U. P. S. Manchavilakom ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 7,04712232833 ,  ,Location map
1043,1042,UP:44548, Govt. U. P. S. Pozhiyoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 7,04712211844 ,  ,Location map
1044,1043,UP:44549, Govt. U. P. S. Vellarada ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 7,04712242588 ,  ,Location map
1045,1044,UP:44550, U. P. S. Karode ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 -7,6238725941 ,  ,Location map
1046,1045,UP:44551, E. V U. P. S. Koothali ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7,04712243196 ,  ,Location map
1047,1046,UP:44552, L. M. S U. P. S. Kottukonam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 7,04712252800 ,  ,Location map
1048,1047,UP:44553, G. M U. P. S Kulathoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 -7,04712218180 ,  ,Location map
1049,1048,UP:44554, Jayamatha U. P. S. Manoor ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7, ,  ,Location map
1050,1049,UP:44555, Evans U. P. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 -7,2204425 ,  ,Location map
1051,1050,UP:44556, L. M. S U. P. S. Parasuvaikal ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 7,9633091830 ,  ,Location map
1052,1051,UP:44557, L. M. S U. P. S. Perimbakonam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 7,04712252468 ,  ,Location map
1053,1052,UP:44558, St.Josephs U. P. S. Pottayilkada ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 -7,04712217945 ,  ,Location map
1054,1053,LP:44559,  Govt. LPS Alathottam ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 4,8547422420 ,  ,Not Available
1055,1054,UP:44560, HI Jama Ath School Idichakkaplamoodu ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 7,04712205798 ,  ,Not Available
1056,1055,UP:44561, Sneha Bhavan Rehabilitation Centre for The Handicapped Children ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 7,7558973880 ,  ,Not Available
1057,1056,HS:44582," B.F.M. RESIDENTIAL ENGLISH MEDIUM SCHOOL, PARASUVAIKAL ",Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 12,04712205020 ,  ,Not Available
1058,1057,HS:44583, Sree Chithira Thirunal Residential Central School ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Unaided Recognised,  1 - 12,04712250395 ,  ,Not Available
1059,1058,HS:44909, Viswabharathy Public School ,,Neyyattinkara(M),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,2221577 ,  ,Not Available
